Año;Área;Régimen afiliación;Grupo de edad de la madre;Tipo de parto;# Nacimientos
2007;Bosa;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;507
2007;Chapinero;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;36
2007;Ciudad Bolívar;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;1.005
2007;Engativá;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;250
2007;Fontibón;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;94
2007;Kennedy;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;483
2007;La Candelaria;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;14
2007;Localidad Desconocida;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;113
2007;Los Mártires;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;54
2007;Puente Aranda;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;74
2007;Rafael Uribe Uribe;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;406
2007;San Cristóbal;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;577
2007;Santa Fe;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;165
2007;Suba;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;449
2007;Sumapaz;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;4
2007;Teusaquillo;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;21
2007;Tunjuelito;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;170
2007;Usaquén;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;170
2007;Usme;SUBSIDIADO;20 A 24 AÑOS;1.ESPONTANEO;590
2007;Antonio Nariño;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;63
2007;Barrios Unidos;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;85
2007;Bogotá;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;5.201
2007;Bosa;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;423
2007;Chapinero;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;68
2007;Ciudad Bolívar;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;386
2007;Engativá;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;647
2007;Fontibón;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;294
2007;Kennedy;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;737
2007;La Candelaria;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;10
2007;Localidad Desconocida;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;100
2007;Los Mártires;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;74
2007;Puente Aranda;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;207
2007;Rafael Uribe Uribe;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;284
2007;San Cristóbal;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;327
2007;Santa Fe;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;81
2007;Suba;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;715
2007;Sumapaz;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;2
2007;Teusaquillo;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;61
2007;Tunjuelito;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;168
2007;Usaquén;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;255
2007;Usme;CONTRIBUTIVO;20 A 24 AÑOS;2.CESAREA;214
2007;Antonio Nariño;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;16
2007;Barrios Unidos;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;24
2007;Bogotá;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;1.872
2007;Bosa;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;184
2007;Chapinero;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;13
2007;Ciudad Bolívar;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;190
2007;Engativá;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;216
2007;Fontibón;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;92
2007;Kennedy;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;263
2007;La Candelaria;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;4
2007;Localidad Desconocida;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;37
2007;Los Mártires;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;28
2007;Puente Aranda;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;48
2007;Rafael Uribe Uribe;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;154
2007;San Cristóbal;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;144
2007;Santa Fe;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;30
2007;Suba;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;213
2007;Sumapaz;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;1
2007;Teusaquillo;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;9
2007;Tunjuelito;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;66
2007;Usaquén;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;46
2007;Usme;NO ASEGURADO;20 A 24 AÑOS;2.CESAREA;94
2007;Antonio Nariño;OTRO;20 A 24 AÑOS;2.CESAREA;2
2007;Bogotá;OTRO;20 A 24 AÑOS;2.CESAREA;68
2007;Bosa;OTRO;20 A 24 AÑOS;2.CESAREA;3
2007;Chapinero;OTRO;20 A 24 AÑOS;2.CESAREA;2
2007;Ciudad Bolívar;OTRO;20 A 24 AÑOS;2.CESAREA;7
2007;Engativá;OTRO;20 A 24 AÑOS;2.CESAREA;11
2007;Fontibón;OTRO;20 A 24 AÑOS;2.CESAREA;1
2007;Kennedy;OTRO;20 A 24 AÑOS;2.CESAREA;10
2007;La Candelaria;OTRO;20 A 24 AÑOS;2.CESAREA;2
2007;Localidad Desconocida;OTRO;20 A 24 AÑOS;2.CESAREA;2
2007;Los Mártires;OTRO;20 A 24 AÑOS;2.CESAREA;1
2007;Puente Aranda;OTRO;20 A 24 AÑOS;2.CESAREA;1
2007;Rafael Uribe Uribe;OTRO;20 A 24 AÑOS;2.CESAREA;8
2007;Santa Fe;OTRO;20 A 24 AÑOS;2.CESAREA;1
2007;Suba;OTRO;20 A 24 AÑOS;2.CESAREA;10
2007;Teusaquillo;OTRO;20 A 24 AÑOS;2.CESAREA;3
2007;Usaquén;OTRO;20 A 24 AÑOS;2.CESAREA;3
2007;Usme;OTRO;20 A 24 AÑOS;2.CESAREA;1
2007;Bogotá;PARTICULAR;20 A 24 AÑOS;2.CESAREA;83
2007;Bosa;PARTICULAR;20 A 24 AÑOS;2.CESAREA;5
2007;Chapinero;PARTICULAR;20 A 24 AÑOS;2.CESAREA;5
2007;Ciudad Bolívar;PARTICULAR;20 A 24 AÑOS;2.CESAREA;5
2007;Engativá;PARTICULAR;20 A 24 AÑOS;2.CESAREA;9
2007;Fontibón;PARTICULAR;20 A 24 AÑOS;2.CESAREA;6
2007;Kennedy;PARTICULAR;20 A 24 AÑOS;2.CESAREA;11
2007;Localidad Desconocida;PARTICULAR;20 A 24 AÑOS;2.CESAREA;7
2007;Puente Aranda;PARTICULAR;20 A 24 AÑOS;2.CESAREA;4
2007;Rafael Uribe Uribe;PARTICULAR;20 A 24 AÑOS;2.CESAREA;2
2007;San Cristóbal;PARTICULAR;20 A 24 AÑOS;2.CESAREA;5
2007;Santa Fe;PARTICULAR;20 A 24 AÑOS;2.CESAREA;3
2007;Suba;PARTICULAR;20 A 24 AÑOS;2.CESAREA;11
2007;Teusaquillo;PARTICULAR;20 A 24 AÑOS;2.CESAREA;1
2007;Usaquén;PARTICULAR;20 A 24 AÑOS;2.CESAREA;6
2007;Usme;PARTICULAR;20 A 24 AÑOS;2.CESAREA;3
2007;Antonio Nariño;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;4
2007;Barrios Unidos;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;3
2007;Bogotá;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;141
2007;Bosa;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;14
2007;Chapinero;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;2
2007;Ciudad Bolívar;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;14
2007;Engativá;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;10
2007;Fontibón;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;11
2007;Kennedy;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;14
2007;Localidad Desconocida;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;3
2007;Los Mártires;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;1
2007;Puente Aranda;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;3
2007;Rafael Uribe Uribe;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;7
2007;San Cristóbal;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;13
2007;Santa Fe;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;3
2007;Suba;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;19
2007;Tunjuelito;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;7
2007;Usaquén;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;2
2007;Usme;SIN INFORMACION;20 A 24 AÑOS;2.CESAREA;11
2007;Antonio Nariño;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;13
2007;Barrios Unidos;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;16
2007;Bogotá;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;2.246
2007;Bosa;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;213
2007;Chapinero;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;13
2007;Ciudad Bolívar;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;396
2007;Engativá;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;116
2007;Fontibón;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;40
2007;Kennedy;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;254
2007;La Candelaria;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;2
2007;Localidad Desconocida;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;57
2007;Los Mártires;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;27
2007;Puente Aranda;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;32
2007;Rafael Uribe Uribe;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;193
2007;San Cristóbal;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;253
2007;Santa Fe;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;71
2007;Suba;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;191
2007;Teusaquillo;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;5
2007;Tunjuelito;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;82
2007;Usaquén;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;46
2007;Usme;SUBSIDIADO;20 A 24 AÑOS;2.CESAREA;226
2007;Antonio Nariño;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;11
2007;Barrios Unidos;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;16
2007;Bogotá;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;989
2007;Bosa;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;67
2007;Chapinero;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;16
2007;Ciudad Bolívar;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;59
2007;Engativá;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;132
2007;Fontibón;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;55
2007;Kennedy;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;136
2007;La Candelaria;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;5
2007;Localidad Desconocida;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;16
2007;Los Mártires;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;24
2007;Puente Aranda;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;51
2007;Rafael Uribe Uribe;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;60
2007;San Cristóbal;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;58
2007;Santa Fe;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;5
2007;Suba;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;145
2007;Teusaquillo;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;16
2007;Tunjuelito;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;35
2007;Usaquén;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;50
2007;Usme;CONTRIBUTIVO;20 A 24 AÑOS;3.INSTRUMENTADO;32
2007;Antonio Nariño;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;3
2007;Bogotá;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;150
2007;Bosa;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;12
2007;Chapinero;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Ciudad Bolívar;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;13
2007;Engativá;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;17
2007;Fontibón;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;4
2007;Kennedy;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;21
2007;Localidad Desconocida;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Los Mártires;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;3
2007;Puente Aranda;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;4
2007;Rafael Uribe Uribe;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;13
2007;San Cristóbal;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;11
2007;Santa Fe;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;7
2007;Suba;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;24
2007;Tunjuelito;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;4
2007;Usaquén;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;9
2007;Usme;NO ASEGURADO;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Barrios Unidos;OTRO;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Bogotá;OTRO;20 A 24 AÑOS;3.INSTRUMENTADO;7
2007;Ciudad Bolívar;OTRO;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Kennedy;OTRO;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Puente Aranda;OTRO;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Santa Fe;OTRO;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Suba;OTRO;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Antonio Nariño;PARTICULAR;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Bogotá;PARTICULAR;20 A 24 AÑOS;3.INSTRUMENTADO;10
2007;Engativá;PARTICULAR;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Kennedy;PARTICULAR;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Localidad Desconocida;PARTICULAR;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Los Mártires;PARTICULAR;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Suba;PARTICULAR;20 A 24 AÑOS;3.INSTRUMENTADO;3
2007;Tunjuelito;PARTICULAR;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Bogotá;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;18
2007;Bosa;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Chapinero;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Ciudad Bolívar;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Engativá;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;4
2007;Kennedy;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Los Mártires;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Rafael Uribe Uribe;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;San Cristóbal;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Suba;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Usme;SIN INFORMACION;20 A 24 AÑOS;3.INSTRUMENTADO;3
2007;Antonio Nariño;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Barrios Unidos;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Bogotá;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;165
2007;Bosa;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;14
2007;Chapinero;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;2
2007;Ciudad Bolívar;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;17
2007;Engativá;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;9
2007;Fontibón;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;4
2007;Kennedy;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;21
2007;Localidad Desconocida;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;3
2007;Rafael Uribe Uribe;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;15
2007;San Cristóbal;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;22
2007;Santa Fe;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;3
2007;Suba;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;30
2007;Tunjuelito;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;7
2007;Usaquén;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;1
2007;Usme;SUBSIDIADO;20 A 24 AÑOS;3.INSTRUMENTADO;14
2007;Bogotá;CONTRIBUTIVO;20 A 24 AÑOS;4.IGNORADO;2
2007;Bosa;CONTRIBUTIVO;20 A 24 AÑOS;4.IGNORADO;1
2007;Ciudad Bolívar;CONTRIBUTIVO;20 A 24 AÑOS;4.IGNORADO;1
2007;Bogotá;NO ASEGURADO;20 A 24 AÑOS;4.IGNORADO;4
2007;Bosa;NO ASEGURADO;20 A 24 AÑOS;4.IGNORADO;1
2007;Ciudad Bolívar;NO ASEGURADO;20 A 24 AÑOS;4.IGNORADO;1
2007;Localidad Desconocida;NO ASEGURADO;20 A 24 AÑOS;4.IGNORADO;1
2007;San Cristóbal;NO ASEGURADO;20 A 24 AÑOS;4.IGNORADO;1
2007;Bogotá;PARTICULAR;20 A 24 AÑOS;4.IGNORADO;1
2007;Puente Aranda;PARTICULAR;20 A 24 AÑOS;4.IGNORADO;1
2007;Bogotá;SIN INFORMACION;20 A 24 AÑOS;4.IGNORADO;1
2007;Suba;SIN INFORMACION;20 A 24 AÑOS;4.IGNORADO;1
2007;Bogotá;SUBSIDIADO;20 A 24 AÑOS;4.IGNORADO;1
2007;Suba;SUBSIDIADO;20 A 24 AÑOS;4.IGNORADO;1
2007;Bogotá;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;80
2007;Bosa;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;12
2007;Ciudad Bolívar;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;4
2007;Engativá;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;12
2007;Fontibón;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Kennedy;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;12
2007;Localidad Desconocida;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Los Mártires;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;2
2007;Puente Aranda;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Rafael Uribe Uribe;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;5
2007;San Cristóbal;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;6
2007;Santa Fe;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;2
2007;Suba;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;10
2007;Teusaquillo;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Usaquén;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Usme;CONTRIBUTIVO;20 A 24 AÑOS;SIN INFORMACION;2
2007;Bogotá;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;20
2007;Bosa;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;4
2007;Ciudad Bolívar;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;4
2007;Fontibón;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;2
2007;Kennedy;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Santa Fe;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Suba;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Usaquén;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;2
2007;Usme;NO ASEGURADO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Bogotá;OTRO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Engativá;OTRO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Kennedy;OTRO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Puente Aranda;OTRO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Barrios Unidos;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Bogotá;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;35
2007;Bosa;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;2
2007;Ciudad Bolívar;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;7
2007;Fontibón;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;2
2007;Kennedy;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;4
2007;Localidad Desconocida;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Los Mártires;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Puente Aranda;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Rafael Uribe Uribe;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;San Cristóbal;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;5
2007;Suba;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Teusaquillo;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Tunjuelito;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;1
2007;Usaquén;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;3
2007;Usme;SUBSIDIADO;20 A 24 AÑOS;SIN INFORMACION;2
2007;Antonio Nariño;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;124
2007;Barrios Unidos;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;232
2007;Bogotá;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;11.309
2007;Bosa;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;890
2007;Chapinero;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;184
2007;Ciudad Bolívar;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;752
2007;Engativá;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;1.455
2007;Fontibón;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;623
2007;Kennedy;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;1.709
2007;La Candelaria;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;19
2007;Localidad Desconocida;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;184
2007;Los Mártires;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;115
2007;Puente Aranda;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;515
2007;Rafael Uribe Uribe;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;507
2007;San Cristóbal;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;634
2007;Santa Fe;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;138
2007;Suba;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;1.630
2007;Sumapaz;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;4
2007;Teusaquillo;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;146
2007;Tunjuelito;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;375
2007;Usaquén;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;632
2007;Usme;CONTRIBUTIVO;25 A 29 AÑOS;1.ESPONTANEO;441
2007;Antonio Nariño;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;21
2007;Barrios Unidos;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;38
2007;Bogotá;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;2.420
2007;Bosa;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;264
2007;Chapinero;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;19
2007;Ciudad Bolívar;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;284
2007;Engativá;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;248
2007;Fontibón;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;71
2007;Kennedy;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;311
2007;La Candelaria;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;10
2007;Localidad Desconocida;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;51
2007;Los Mártires;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;35
2007;Puente Aranda;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;47
2007;Rafael Uribe Uribe;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;162
2007;San Cristóbal;NO ASEGURADO;25 A 29 AÑOS;1.ESPONTANEO;193
